,Day of Week_Friday,Day of Week_Saturday,Day of Week_Sunday,Day of Week_Thursday,Day of Week_Tuesday,Day of Week_Wednesday,Genre_action,Genre_adventure,Genre_animation,Genre_biography,Genre_comedy,Genre_crime,Genre_documentary,Genre_drama,Genre_fantasy,Genre_horror,Genre_musical,Genre_mystery,Genre_romance,Genre_sci-fi,Genre_thriller,Studio_encoded,Director_encoded,Studio_encoded,Director_encoded,Adjusted Gross ($mill),Budget ($mill),Gross ($mill),IMDb Rating,MovieLens Rating,Runtime (min),Year,Month,Day
21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069078947368421,0.001644736842105263,0.1069078947368421,0.001644736842105263,0.003837702796255605,0.12491649966599866,0.001932217799590366,0.6000000000000001,0.5,0.3173076923076923,0.9210526315789487,0.5454545454545454,0.7666666666666667
22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069078947368421,0.001644736842105263,0.1069078947368421,0.001644736842105263,0.003988200945128372,0.0614562458249833,0.006144452602697359,0.40000000000000013,0.5,0.29807692307692313,0.9473684210526336,0.4545454545454545,0.7666666666666667
23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15296052631578946,0.001644736842105263,0.15296052631578946,0.001644736842105263,0.0040484002046774804,0.08149632598530394,0.006299030026664598,0.8,0.75,0.5576923076923077,0.9473684210526336,0.6363636363636364,0.3
24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15296052631578946,0.006578947368421052,0.15296052631578946,0.006578947368421052,0.004349396502423022,0.21509686038744155,0.004444100939057838,0.6000000000000001,0.5,0.3125,0.9342105263157912,0.9090909090909091,0.13333333333333333
25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10197368421052631,0.001644736842105263,0.10197368421052631,0.001644736842105263,0.004349396502423022,0.16499665998663995,0.010047532557869915,0.40000000000000013,0.5,0.27884615384615385,0.9736842105263186,0.0,0.8
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.003289473684210526,0.02631578947368421,0.003289473684210526,0.004545044095957625,0.24849699398797598,0.0008501758318197467,0.6000000000000001,0.5,0.4182692307692307,0.8947368421052637,0.5454545454545454,0.6333333333333333
27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15296052631578946,0.008223684210526315,0.15296052631578946,0.008223684210526315,0.004575143725732176,0.665998663994656,0.007574293774394239,0.40000000000000013,0.5,0.40384615384615385,0.9473684210526336,0.4545454545454545,0.5333333333333333
28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13980263157894737,0.003289473684210526,0.13980263157894737,0.003289473684210526,0.004710592059717664,0.2585170340681363,0.004250879159098803,0.8,0.75,0.6490384615384616,0.9078947368421062,0.9090909090909091,0.8333333333333334
29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01644736842105263,0.003289473684210526,0.01644736842105263,0.003289473684210526,0.004755741504379494,0.09819639278557114,0.004057657379139767,0.8,0.75,0.3942307692307693,0.9210526315789487,0.6363636363636364,0.43333333333333335
30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13980263157894737,0.003289473684210526,0.13980263157894737,0.003289473684210526,0.004906239653252261,0.14161656646626586,0.011438729373574985,0.6000000000000001,0.75,0.4182692307692307,0.9736842105263186,0.4545454545454545,0.9
31,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15296052631578946,0.004934210526315789,0.15296052631578946,0.004934210526315789,0.004921289468139547,0.5323981295925184,0.005796653398771098,0.6000000000000001,0.5,0.3798076923076923,0.9342105263157912,0.5454545454545454,0.43333333333333335
32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15296052631578946,0.003289473684210526,0.15296052631578946,0.003289473684210526,0.004981488727688648,0.2651970607882432,0.004869188854967718,0.40000000000000013,0.5,0.3317307692307693,0.9078947368421062,0.9999999999999999,0.8
33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15296052631578946,0.004934210526315789,0.15296052631578946,0.004934210526315789,0.0051169370616741434,0.17167668670674682,0.006260385670672788,0.40000000000000013,0.5,0.4567307692307693,0.9342105263157912,0.09090909090909091,0.3666666666666667
34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1299342105263158,0.003289473684210526,0.1299342105263158,0.003289473684210526,0.005297534840321468,0.34034736138944555,0.005332921126869408,0.6000000000000001,0.5,0.5288461538461539,0.9210526315789487,0.5454545454545454,0.0
35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.0056888300273906685,0.24849699398797598,0.01027939869382076,0.40000000000000013,0.5,0.326923076923077,0.9473684210526336,0.9090909090909091,0.3333333333333333
36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15296052631578946,0.001644736842105263,0.15296052631578946,0.001644736842105263,0.005794178731601599,0.14662658650634602,0.012366193917378365,0.8,0.75,0.4326923076923077,0.9605263157894761,0.8181818181818182,0.3666666666666667
37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069078947368421,0.001644736842105263,0.1069078947368421,0.001644736842105263,0.005824278361376157,0.3653974615898464,0.010627197897747034,0.40000000000000013,0.5,0.4278846153846154,0.9473684210526336,0.0,0.43333333333333335
